"id_film";"url";"titre";"date_sortie";"duree";"genre";"nationalite";"type_film";"reprise";"couleur";"recompenses";"note_presse";"note_spectateurs"
"124161";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124161.html";"Feu sur moi";"2007-04-07";NA;"Drame";"italien";"Long-métrage";FALSE;"Couleur";"2 nominations";NA;NA
"110585";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110585.html";"Le Prix à payer";"2007-04-04";"95";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,2";"2,0"
"114695";"http://www.allocine.fr/film/fichefilm_gen_cfilm=114695.html";"Demandez la permission aux enfants !";"2007-04-04";"96";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,5";"2,5"
"59400";"http://www.allocine.fr/film/fichefilm_gen_cfilm=59400.html";"La Reine soleil";"2007-04-04";"77";"Animation";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,0";"2,9"
"110267";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110267.html";"Dans les cordes";"2007-04-04";"93";"Drame";"français";"Long-métrage";FALSE;"Couleur";"4 nominations";"3,2";"2,7"
"126836";"http://www.allocine.fr/film/fichefilm_gen_cfilm=126836.html";"Ségo et Sarko sont dans un bateau";"2007-04-04";"90";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"2,2"
"125073";"http://www.allocine.fr/film/fichefilm_gen_cfilm=125073.html";"Zéro deux";"2007-04-04";"92";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,0";"2,9"
"111485";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111485.html";"Day Night Day Night";"2007-04-04";"94";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 5 nominations";"3,7";"3,4"
"109826";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109826.html";"El Custodio (le garde du corps)";"2007-04-04";"93";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 6 nominations";"3,6";"2,7"
"125144";"http://www.allocine.fr/film/fichefilm_gen_cfilm=125144.html";"L'amazone candidate";"2007-04-04";"90";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"129731";"http://www.allocine.fr/film/fichefilm_gen_cfilm=129731.html";"Beynelmilel";"2007-04-05";NA;"Comédie";"turc";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"61262";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61262.html";"Sunshine";"2007-04-11";"100";"Autres";"britannique";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,5";"3,5"
"109738";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109738.html";"Goodbye Bafana";"2007-04-11";"118";"Drame";"britannique";"Long-métrage";FALSE;"Couleur";"9 nominations";"2,5";"3,7"
"34471";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34471.html";"Anna M.";"2007-04-11";"106";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 4 nominations";"3,8";"2,9"
"111528";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111528.html";"Le Candidat";"2007-04-11";"95";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,3";"2,0"
"109335";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109335.html";"Belle toujours";"2007-04-11";"70";"Drame";"français";"Long-métrage";FALSE;"Couleur";"5 nominations";"4,2";"2,5"
"111909";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111909.html";"Play";"2007-04-11";"105";"Romance";"français";"Long-métrage";FALSE;"Couleur";NA;"2,2";"2,7"
"111207";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111207.html";"Les Vacances de Mr. Bean";"2007-04-18";"89";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,4";"2,1"
"109257";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109257.html";"Nos amis les Terriens";"2007-04-18";"85";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"1,5";"2,0"
"111933";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111933.html";"Jean de La Fontaine, le défi";"2007-04-18";"100";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,0";"1,6"
"110684";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110684.html";"Une jeunesse chinoise";"2007-04-18";"140";"Drame";"français";"Long-métrage";FALSE;"Couleur";"9 nominations";"3,4";"3,2"
"124726";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124726.html";"A casa nostra";"2007-04-18";"99";"Drame";"italien";"Long-métrage";FALSE;"Couleur";"3 nominations";"3,4";"2,3"
"34";"http://www.allocine.fr/film/fichefilm_gen_cfilm=34.html";"Accident";"2007-04-22";"105";"Drame";"britannique";"Long-métrage";TRUE;"Couleur";"1 prix et 6 nominations";NA;"3,4"
"127098";"http://www.allocine.fr/film/fichefilm_gen_cfilm=127098.html";"Bejing Bubbles";"2007-04-19";"82";"Documentaire";"allemand";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"109689";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109689.html";"American Haunting";"2007-04-25";"93";"Autres";"britannique";"Long-métrage";FALSE;"Couleur";NA;"1,8";"2,1"
"110758";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110758.html";"J'veux pas que tu t'en ailles";"2007-04-25";"95";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,4";"1,8"
"109437";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109437.html";"Très bien, merci";"2007-04-25";"100";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 prix";"4,2";"2,4"
"115438";"http://www.allocine.fr/film/fichefilm_gen_cfilm=115438.html";"We Feed the World - le marché de la faim";"2007-04-25";"96";"Documentaire";"autrichien";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,8";"3,2"
"126499";"http://www.allocine.fr/film/fichefilm_gen_cfilm=126499.html";"Morituri";"2007-04-25";"116";"Policier";"français";"Long-métrage";FALSE;"Couleur";NA;"2,4";"3,1"
"23874";"http://www.allocine.fr/film/fichefilm_gen_cfilm=23874.html";"Nocturnes";"2007-04-25";"75";"Drame";"français";"Long-métrage";FALSE;"N&B";"1 nomination";"3,8";"3,0"
"120551";"http://www.allocine.fr/film/fichefilm_gen_cfilm=120551.html";"Momo le doyen";"2007-04-25";"83";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"122082";"http://www.allocine.fr/film/fichefilm_gen_cfilm=122082.html";"Magicians";"2007-04-25";NA;"Comédie";"britannique";"Long-métrage";TRUE;"Couleur";NA;NA;"3,2"
"112382";"http://www.allocine.fr/film/fichefilm_gen_cfilm=112382.html";"Contre-enquête";"2007-03-07";"85";"Policier";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,1";"3,4"
"109394";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109394.html";"Les Témoins";"2007-03-07";"112";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 16 nominations";"4,3";"3,2"
"111566";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111566.html";"After the wedding";"2007-03-07";"120";"Drame";"danois";"Long-métrage";FALSE;"Couleur";"5 nominations";"3,9";"3,8"
"55426";"http://www.allocine.fr/film/fichefilm_gen_cfilm=55426.html";"Mon Fils à Moi";"2007-03-07";"90";"Drame";"français";"Long-métrage";FALSE;"Couleur";"4 nominations";"3,4";"2,5"
"83";"http://www.allocine.fr/film/fichefilm_gen_cfilm=83.html";"L'année dernière à Marienbad";"2007-03-25";"94";"Drame";"italien";"Long-métrage";TRUE;"N&B";"2 nominations";NA;"3,4"
"58287";"http://www.allocine.fr/film/fichefilm_gen_cfilm=58287.html";"Volem rien foutre al pais";"2007-03-07";"107";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,1";"3,4"
"125343";"http://www.allocine.fr/film/fichefilm_gen_cfilm=125343.html";"Le 4ème morceau de la femme coupée en 3";"2007-03-07";"70";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,3";"2,2"
"60046";"http://www.allocine.fr/film/fichefilm_gen_cfilm=60046.html";"Suzanne";"2007-03-07";"92";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,9"
"126420";"http://www.allocine.fr/film/fichefilm_gen_cfilm=126420.html";"Laissez-les grandir ici";"2007-03-07";"3";"Documentaire";"français";"Court-métrage";FALSE;"Couleur";NA;NA;"3,1"
"126075";"http://www.allocine.fr/film/fichefilm_gen_cfilm=126075.html";"Rudy, l'incorrigible petit cochon !";"2007-03-08";NA;"Autres";"allemand";"Long-métrage";FALSE;"Couleur";NA;NA;"2,9"
"110567";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110567.html";"Angel";"2007-03-14";"134";"Drame";"français";"Long-métrage";FALSE;"Couleur";"10 nominations";"3,8";"2,4"
"114719";"http://www.allocine.fr/film/fichefilm_gen_cfilm=114719.html";"Wilderness";"2007-03-14";"94";"Autres";"britannique";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,5";"2,2"
"109739";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109739.html";"Ma place au soleil";"2007-03-14";"105";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";NA;"1,6";"1,6"
"112234";"http://www.allocine.fr/film/fichefilm_gen_cfilm=112234.html";"Notre pain quotidien";"2007-03-14";"92";"Documentaire";"autrichien";"Long-métrage";FALSE;"Couleur";"4 nominations";"4,7";"3,0"
"60594";"http://www.allocine.fr/film/fichefilm_gen_cfilm=60594.html";"Dark horse";"2007-03-14";"106";"Comédie dramatique";"danois";"Long-métrage";FALSE;"N&B";"4 nominations";"3,1";"3,4"
"124928";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124928.html";"Le Deal";"2007-03-14";"87";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"2,0";"2,9"
"111487";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111487.html";"Honor de cavallería";"2007-03-14";"107";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"4 nominations";"3,7";"3,1"
"109636";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109636.html";"Ensemble, c'est tout";"2007-03-21";"97";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"6 prix et 7 nominations";"3,3";"3,5"
"54150";"http://www.allocine.fr/film/fichefilm_gen_cfilm=54150.html";"Golden Door";"2007-03-21";"118";"Drame";"français";"Long-métrage";FALSE;"Couleur";"3 prix et 16 nominations";"3,5";"2,2"
"110999";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110999.html";"J'attends quelqu'un";"2007-03-21";"96";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,7";"1,9"
"125074";"http://www.allocine.fr/film/fichefilm_gen_cfilm=125074.html";"Les LIP, l'imagination au pouvoir";"2007-03-21";"118";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,8";"3,6"
"57135";"http://www.allocine.fr/film/fichefilm_gen_cfilm=57135.html";"La Consultation";"2007-03-21";"91";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"3,1"
"61493";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61493.html";"L'Homme qui rêvait d'un enfant";"2007-03-21";"86";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,9";"3,0"
"115312";"http://www.allocine.fr/film/fichefilm_gen_cfilm=115312.html";"Microclimat";"2007-03-21";"95";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,0";"3,0"
"124585";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124585.html";"Unveiled";"2007-03-21";"97";"Drame";"autrichien";"Long-métrage";FALSE;"Couleur";"2 prix et 1 nomination";"3,4";"3,3"
"111102";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111102.html";"Hellphone";"2007-03-28";"98";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,7";"1,8"
"110283";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110283.html";"La Tête de maman";"2007-03-28";"95";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 7 nominations";"3,3";"2,5"
"111363";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111363.html";"Norway of Life";"2007-03-28";"95";"Drame";"norvégien";"Long-métrage";FALSE;"Couleur";"5 prix et 8 nominations";"3,6";"3,2"
"110126";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110126.html";"Ne touchez pas la hache";"2007-03-28";"137";"Drame";"français";"Long-métrage";FALSE;"Couleur";"10 nominations";"4,0";"2,4"
"111646";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111646.html";"Les Enragés";"2007-03-28";"98";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,8";"3,6"
"58001";"http://www.allocine.fr/film/fichefilm_gen_cfilm=58001.html";"C'est pas moi, c'est l'autre";"2007-03-28";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";NA;"1,7";"2,7"
"61753";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61753.html";"La Bête dans le coeur";"2007-03-28";"120";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 3 nominations";"2,6";"3,2"
"119563";"http://www.allocine.fr/film/fichefilm_gen_cfilm=119563.html";"L'Avenir est ailleurs";"2007-03-28";"80";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"110577";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110577.html";"La Grande finale";"2007-03-28";"85";"Comédie";"espagnol";"Long-métrage";FALSE;"Couleur";"1 prix et 4 nominations";"2,7";"3,4"
"191545";"http://www.allocine.fr/film/fichefilm_gen_cfilm=191545.html";"Les Mamies ne font pas dans la dentelle";"2007-03-29";"90";"Comédie";"suisse";"Long-métrage";FALSE;"Couleur";NA;NA;"3,2"
"126395";"http://www.allocine.fr/film/fichefilm_gen_cfilm=126395.html";"Le Papier ne peut pas envelopper la braise";"2007-03-31";"90";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";"1 prix";"4,6";"3,7"
"61260";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61260.html";"Hannibal Lecter : les origines du mal";"2007-02-07";"115";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,2";"2,9"
"109640";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109640.html";"La Nuit au musée";"2007-02-07";"108";"Fantastique";"britannique";"Long-métrage";FALSE;"Couleur";"8 nominations";"3,0";"3,1"
"60981";"http://www.allocine.fr/film/fichefilm_gen_cfilm=60981.html";"Inland Empire";"2007-02-07";"172";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 2 nominations";"3,9";"3,0"
"59831";"http://www.allocine.fr/film/fichefilm_gen_cfilm=59831.html";"Odette Toulemonde";"2007-02-07";"104";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 6 nominations";"2,0";"2,7"
"160";"http://www.allocine.fr/film/fichefilm_gen_cfilm=160.html";"Cría Cuervos";"2007-02-03";"112";"Drame";"espagnol";"Long-métrage";TRUE;"Couleur";"1 prix et 6 nominations";"4,8";"3,7"
"108602";"http://www.allocine.fr/film/fichefilm_gen_cfilm=108602.html";"L'Année suivante";"2007-02-07";"91";"Drame";"français";"Long-métrage";FALSE;"Couleur";"10 nominations";"3,4";"2,5"
"122783";"http://www.allocine.fr/film/fichefilm_gen_cfilm=122783.html";"Fabuleuses fabulettes";"2007-02-07";"40";"Animation";"français";"Moyen-métrage";FALSE;"Couleur";"1 nomination";"4,0";"3,1"
"110197";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110197.html";"Agua";"2007-02-07";"89";"Drame";"français";"Long-métrage";FALSE;"Couleur";"4 nominations";"3,3";"2,7"
"15190";"http://www.allocine.fr/film/fichefilm_gen_cfilm=15190.html";"Quand l'inspecteur s'emmêle";"2007-02-22";"102";"Comédie";"britannique";"Long-métrage";TRUE;"Couleur";"1 nomination";NA;"3,3"
"124725";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124725.html";"Itchkéri Kenti";"2007-02-07";"145";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,9";"3,5"
"124730";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124730.html";"Les Liens";"2007-02-07";"93";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"3,3"
"21026";"http://www.allocine.fr/film/fichefilm_gen_cfilm=21026.html";"Ahmed, prince de l'Alhambra";"2007-02-27";"70";"Animation";"espagnol";"Long-métrage";TRUE;"Couleur";NA;"2,8";"3,0"
"125441";"http://www.allocine.fr/film/fichefilm_gen_cfilm=125441.html";"Olé";"2007-02-08";"104";"Comédie";"italien";"Long-métrage";FALSE;"Couleur";NA;NA;NA
"112452";"http://www.allocine.fr/film/fichefilm_gen_cfilm=112452.html";"Taxi 4";"2007-02-14";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 5 nominations";"2,2";"1,4"
"59578";"http://www.allocine.fr/film/fichefilm_gen_cfilm=59578.html";"La Môme";"2007-02-14";"140";"Autres";"britannique";"Long-métrage";FALSE;"Couleur";"21 prix et 32 nominations";"4,0";"3,7"
"61207";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61207.html";"Le Dernier roi d'Ecosse";"2007-02-14";"125";"Drame";"britannique";"Long-métrage";FALSE;"Couleur";"8 prix et 8 nominations";"3,7";"4,0"
"109645";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109645.html";"Le Vilain petit canard et moi";"2007-02-14";"88";"Animation";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"2,7";"2,1"
"124600";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124600.html";"Substitute";"2007-02-14";"70";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,7";"2,5"
"109475";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109475.html";"Pom le poulain";"2007-02-14";"82";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"7 nominations";"2,5";"2,9"
"111020";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111020.html";"L'Italien";"2007-02-14";"99";"Drame";"russe";"Long-métrage";FALSE;"Couleur";"5 nominations";"3,6";"3,4"
"123678";"http://www.allocine.fr/film/fichefilm_gen_cfilm=123678.html";"Il a suffi que maman s'en aille...";"2007-02-14";"92";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"7 nominations";"3,5";"2,7"
"49272";"http://www.allocine.fr/film/fichefilm_gen_cfilm=49272.html";"Scorpion";"2007-02-21";"98";"Action";"français";"Long-métrage";FALSE;"Couleur";"2 prix";"2,0";"2,3"
"110582";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110582.html";"Danse avec lui";"2007-02-21";"118";"Drame";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,1";"3,0"
"108911";"http://www.allocine.fr/film/fichefilm_gen_cfilm=108911.html";"Je crois que je l'aime";"2007-02-21";"90";"Romance";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,6";"2,5"
"110545";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110545.html";"Nue Propriété";"2007-02-21";"90";"Drame";"français";"Long-métrage";FALSE;"Couleur";"5 nominations";"3,7";"2,5"
"110266";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110266.html";"7 ans";"2007-02-21";"86";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"2,6"
"120921";"http://www.allocine.fr/film/fichefilm_gen_cfilm=120921.html";"Jour après jour";"2007-02-21";"65";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,9";"3,2"
"52083";"http://www.allocine.fr/film/fichefilm_gen_cfilm=52083.html";"Remake";"2007-02-21";"95";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,9";"2,7"
"61510";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61510.html";"Michou d'Auber";"2007-02-28";"124";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,7";"3,2"
"111717";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111717.html";"Entre adultes";"2007-02-28";"80";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,2";"1,8"
"109551";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109551.html";"Chronique d'un scandale";"2007-02-28";"92";"Drame";"britannique";"Long-métrage";FALSE;"Couleur";"1 prix et 16 nominations";"3,4";"3,3"
"61126";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61126.html";"Le Direktør";"2007-02-28";"100";"Comédie";"danois";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,6";"2,6"
"119640";"http://www.allocine.fr/film/fichefilm_gen_cfilm=119640.html";"Azul";"2007-02-28";"105";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"7 prix et 4 nominations";"3,8";"3,0"
"124762";"http://www.allocine.fr/film/fichefilm_gen_cfilm=124762.html";"Africa paradis";"2007-02-28";"86";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,2";"2,6"
"119708";"http://www.allocine.fr/film/fichefilm_gen_cfilm=119708.html";"Quelqu'un de bien";"2007-02-28";"108";"Drame";"italien";"Long-métrage";FALSE;"Couleur";NA;"2,0";"2,6"
"110259";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110259.html";"Le dernier des fous";"2007-01-03";"96";"Drame";"français";"Long-métrage";FALSE;"Couleur";"9 nominations";"4,0";"2,6"
"119154";"http://www.allocine.fr/film/fichefilm_gen_cfilm=119154.html";"Jours d'août";"2007-01-03";"93";"Drame";"espagnol";"Long-métrage";FALSE;"Couleur";"9 nominations";"2,8";"2,5"
"109704";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109704.html";"Le Serpent";"2007-01-10";"119";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"3,0";"3,1"
"8474";"http://www.allocine.fr/film/fichefilm_gen_cfilm=8474.html";"Le Dieu d'osier";"2007-01-10";NA;"Thriller";"britannique";"Long-métrage";TRUE;"Couleur";"2 nominations";"3,6";"3,7"
"111484";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111484.html";"12h08 à l'est de Bucarest";"2007-01-10";"89";"Comédie dramatique";"roumain";"Long-métrage";FALSE;"Couleur";"7 prix et 9 nominations";"3,9";"2,6"
"85077";"http://www.allocine.fr/film/fichefilm_gen_cfilm=85077.html";"WWW: What a Wonderful World";"2007-01-10";"99";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,3";"3,2"
"111435";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111435.html";"Requiem for Billy The Kid";"2007-01-10";"86";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,9";"2,8"
"110544";"http://www.allocine.fr/film/fichefilm_gen_cfilm=110544.html";"L'Etrangère";"2007-01-10";"77";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,8";"2,7"
"112363";"http://www.allocine.fr/film/fichefilm_gen_cfilm=112363.html";"Le Petit peintre du Rajasthan";"2007-01-10";"88";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"3,1";"3,2"
"4300";"http://www.allocine.fr/film/fichefilm_gen_cfilm=4300.html";"Main basse sur la ville";"2007-01-02";"105";"Drame";"français";"Long-métrage";TRUE;"N&B";"1 prix";"5,0";"3,4"
"75790";"http://www.allocine.fr/film/fichefilm_gen_cfilm=75790.html";"Saimir";"2007-01-10";"88";"Drame";"italien";"Long-métrage";FALSE;"Couleur";"4 nominations";"3,6";"3,0"
"55569";"http://www.allocine.fr/film/fichefilm_gen_cfilm=55569.html";"Jacquou Le Croquant";"2007-01-17";"150";"Aventure";"français";"Long-métrage";FALSE;"Couleur";"3 nominations";"2,7";"3,0"
"112209";"http://www.allocine.fr/film/fichefilm_gen_cfilm=112209.html";"Cashback";"2007-01-17";"94";"Comédie dramatique";"britannique";"Long-métrage";FALSE;"Couleur";"4 nominations";"2,7";"3,7"
"108871";"http://www.allocine.fr/film/fichefilm_gen_cfilm=108871.html";"Truands";"2007-01-17";"107";"Policier";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"2,0";"2,1"
"109548";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109548.html";"Wild Generation";"2007-01-17";"112";"Comédie";"britannique";"Long-métrage";FALSE;"Couleur";"1 prix et 2 nominations";"2,9";"2,7"
"59628";"http://www.allocine.fr/film/fichefilm_gen_cfilm=59628.html";"Zone libre";"2007-01-17";"104";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"2,6";"2,7"
"109741";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109741.html";"Les Climats";"2007-01-17";"101";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 12 nominations";"4,1";"2,6"
"109746";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109746.html";"Congorama";"2007-01-17";"105";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"4 nominations";"3,8";"2,4"
"61228";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61228.html";"Silentium !";"2007-01-17";"116";"Policier";"autrichien";"Long-métrage";FALSE;"Couleur";"2 prix et 10 nominations";"3,2";"3,2"
"120755";"http://www.allocine.fr/film/fichefilm_gen_cfilm=120755.html";"La Couleur des mots";"2007-01-17";"63";"Drame";"belge";"Long-métrage";FALSE;"Couleur";"6 nominations";NA;NA
"109255";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109255.html";"Pars vite et reviens tard";"2007-01-24";"115";"Thriller";"français";"Long-métrage";FALSE;"Couleur";"1 prix et 1 nomination";"2,5";"2,3"
"109314";"http://www.allocine.fr/film/fichefilm_gen_cfilm=109314.html";"Les Ambitieux";"2007-01-24";"90";"Comédie";"français";"Long-métrage";FALSE;"Couleur";"2 prix et 6 nominations";"3,2";"2,1"
"111362";"http://www.allocine.fr/film/fichefilm_gen_cfilm=111362.html";"Pingpong";"2007-01-24";"89";"Drame";"allemand";"Long-métrage";FALSE;"Couleur";"1 prix et 12 nominations";"4,0";"3,0"
"57415";"http://www.allocine.fr/film/fichefilm_gen_cfilm=57415.html";"La Vallée des fleurs";"2007-01-24";"120";"Drame";"français";"Long-métrage";FALSE;"Couleur";"1 nomination";"3,3";"3,6"
"114728";"http://www.allocine.fr/film/fichefilm_gen_cfilm=114728.html";"L'Etoile imaginaire";"2007-01-24";"104";"Drame";"français";"Long-métrage";FALSE;"Couleur";"6 nominations";"3,3";"3,4"
"61603";"http://www.allocine.fr/film/fichefilm_gen_cfilm=61603.html";"Les Petites Vacances";"2007-01-24";"90";"Comédie dramatique";"français";"Long-métrage";FALSE;"Couleur";"2 nominations";"3,3";"3,0"
"120844";"http://www.allocine.fr/film/fichefilm_gen_cfilm=120844.html";"Les Ames errantes";"2007-01-24";"84";"Documentaire";"français";"Long-métrage";FALSE;"Couleur";NA;"3,4";"3,2"
"120588";"http://www.allocine.fr/film/fichefilm_gen_cfilm=120588.html";"Dol ou la vallée des tambours";"2007-01-24";"90";"Drame";"français";"Long-métrage";FALSE;"Couleur";NA;"2,9";"3,1"
"125225";"http://www.allocine.fr/film/fichefilm_gen_cfilm=125225.html";"Commediasexi";"2007-01-25";"110";"Comédie";"italien";"Long-métrage";FALSE;"Couleur";"4 nominations";NA;NA
